unique_id	str_order	occ_cur	T_mean_sum	T_inertia	featureid
1801	1	0.962922155	14.27378005	459.4687415	201477720
1803	1	0.962922155	14.27378005	459.4687415	201477720
1822	1	0.504001045	17.07128166	226.2478412	201477723
1813	5	0.504001045	17.07128166	226.2478412	201477723
1812	1	0.504001045	17.07128166	226.2478412	201477723
1814	5	0.504001045	17.07128166	226.2478412	201477723
1815	5	0.504001045	17.07128166	226.2478412	201477723
1820	5	0.504001045	17.07128166	226.2478412	201477723
1821	1	0.504001045	17.07128166	226.2478412	201477723
1811	1	0.504001045	17.07128166	226.2478412	201477723
1823	2	0.973860483	15.26074356	216.0201791	201477733
1828	3	0.960101929	15.65864269	195.7286967	201477737
1829	1	0.938730355	16.77286843	162.6320634	201477738
1831	3	0.718783355	18.90559083	155.0183602	201477743
1749	1	0.718783355	18.90559083	155.0183602	201477743
1810	3	0.718783355	18.90559083	155.0183602	201477743
1747	3	0.718783355	18.90559083	155.0183602	201477743
1832	3	0.718783355	18.90559083	155.0183602	201477743
1830	3	0.718783355	18.90559083	155.0183602	201477743
1802	1	0.718783355	18.90559083	155.0183602	201477743
1722	1	0.911289057	15.7964097	335.656014	201477744
1723	1	0.911289057	15.7964097	335.656014	201477744
1725	1	0.911289057	15.7964097	335.656014	201477744
1721	1	0.911289057	15.7964097	335.656014	201477744
1724	1	0.911289057	15.7964097	335.656014	201477744
1826	3	0.987021535	13.61290504	337.1315398	201477748
1827	3	0.987021535	13.61290504	337.1315398	201477748
1834	1	0.977051328	16.9487858	251.4960861	201477763
1838	2	0.955253958	15.4559965	329.3016736	201477767
1837	2	0.955253958	15.4559965	329.3016736	201477767
1836	2	0.955253958	15.4559965	329.3016736	201477767
1850	1	0.955253958	15.4559965	329.3016736	201477767
1844	1	0.955253958	15.4559965	329.3016736	201477767
1841	2	0.955253958	15.4559965	329.3016736	201477767
1847	1	0.955253958	15.4559965	329.3016736	201477767
1849	2	0.955253958	15.4559965	329.3016736	201477767
1842	1	0.955253958	15.4559965	329.3016736	201477767
1851	1	0.955253958	15.4559965	329.3016736	201477767
1848	2	0.955253958	15.4559965	329.3016736	201477767
1843	1	0.955253958	15.4559965	329.3016736	201477767
1845	2	0.955253958	15.4559965	329.3016736	201477767
1839	2	0.955253958	15.4559965	329.3016736	201477767
1840	2	0.955253958	15.4559965	329.3016736	201477767
1846	1	0.955253958	15.4559965	329.3016736	201477767
1852	5	0.367126095	18.26683615	155.2934757	201477768
1853	5	0.367126095	18.26683615	155.2934757	201477768
1856	1	0.941199375	16.82979733	255.0443303	201477769
1816	2	0.941199375	16.82979733	255.0443303	201477769
1854	1	0.941199375	16.82979733	255.0443303	201477769
1855	1	0.941199375	16.82979733	255.0443303	201477769
1817	2	0.941199375	16.82979733	255.0443303	201477769
1818	2	0.941199375	16.82979733	255.0443303	201477769
1857	2	0.941199375	16.82979733	255.0443303	201477769
1819	2	0.941199375	16.82979733	255.0443303	201477769
1833	2	0.984059767	14.11164022	292.2058393	201477772
1764	4	0.950776115	15.00112449	425.6075467	201477773
1765	4	0.950776115	15.00112449	425.6075467	201477773
1766	4	0.950776115	15.00112449	425.6075467	201477773
1763	4	0.950776115	15.00112449	425.6075467	201477773
1858	1	0.983121962	13.6641534	277.2863358	201477778
1863	2	0.983121962	13.6641534	277.2863358	201477778
1861	1	0.983121962	13.6641534	277.2863358	201477778
1859	1	0.983121962	13.6641534	277.2863358	201477778
1860	1	0.983121962	13.6641534	277.2863358	201477778
1869	2	0.98218298	13.03231999	458.5556869	201477779
1871	2	0.98218298	13.03231999	458.5556869	201477779
1870	2	0.98218298	13.03231999	458.5556869	201477779
1866	2	0.983049829	14.48348916	331.7738932	201477780
1865	2	0.983049829	14.48348916	331.7738932	201477780
1867	2	0.983049829	14.48348916	331.7738932	201477780
1873	1	0.983049829	14.48348916	331.7738932	201477780
1872	1	0.983049829	14.48348916	331.7738932	201477780
1868	2	0.983049829	14.48348916	331.7738932	201477780
1874	4	0.786506541	17.82911401	215.036841	201477781
1881	1	0.786506541	17.82911401	215.036841	201477781
1880	1	0.786506541	17.82911401	215.036841	201477781
1879	1	0.786506541	17.82911401	215.036841	201477781
1878	1	0.786506541	17.82911401	215.036841	201477781
1712	4	0.786506541	17.82911401	215.036841	201477781
1882	1	0.786506541	17.82911401	215.036841	201477781
1883	4	0.786506541	17.82911401	215.036841	201477781
1884	4	0.786506541	17.82911401	215.036841	201477781
1886	1	0.786506541	17.82911401	215.036841	201477781
1885	4	0.786506541	17.82911401	215.036841	201477781
1877	1	0.786506541	17.82911401	215.036841	201477781
1824	3	0.949126149	16.09093504	179.5566551	201477782
1887	2	0.957954364	16.2821642	347.7840689	201477783
1889	2	0.957954364	16.2821642	347.7840689	201477783
1888	2	0.957954364	16.2821642	347.7840689	201477783
1890	1	0.837908589	19.05685239	175.4030797	201477785
1891	1	0.837908589	19.05685239	175.4030797	201477785
1892	1	0.837908589	19.05685239	175.4030797	201477785
1895	1	0.978397453	13.96040434	369.3432689	201477789
1898	1	0.978397453	13.96040434	369.3432689	201477789
1896	1	0.978397453	13.96040434	369.3432689	201477789
1894	1	0.978397453	13.96040434	369.3432689	201477789
1893	1	0.978397453	13.96040434	369.3432689	201477789
1897	1	0.978397453	13.96040434	369.3432689	201477789
1807	3	0.881294481	17.19835014	213.4784885	201477790
1805	3	0.881294481	17.19835014	213.4784885	201477790
1806	3	0.881294481	17.19835014	213.4784885	201477790
1862	1	0.964257179	16.48943036	165.0303528	201477791
1864	3	0.956185694	14.9724427	301.1309321	201477804
1901	1	0.944202086	16.10244915	211.7636731	201477814
1903	1	0.944202086	16.10244915	211.7636731	201477814
1902	1	0.944202086	16.10244915	211.7636731	201477814
1904	1	0.944202086	16.10244915	211.7636731	201477814
1905	1	0.944202086	16.10244915	211.7636731	201477814
1909	1	0.808960605	16.48969244	280.6269208	201477818
1907	4	0.808960605	16.48969244	280.6269208	201477818
1911	1	0.808960605	16.48969244	280.6269208	201477818
1808	4	0.808960605	16.48969244	280.6269208	201477818
1908	4	0.808960605	16.48969244	280.6269208	201477818
1906	4	0.808960605	16.48969244	280.6269208	201477818
1910	1	0.808960605	16.48969244	280.6269208	201477818
1809	4	0.808960605	16.48969244	280.6269208	201477818
1782	6	NA	NA	NA	201477822
1835	5	0.499364392	16.7771354	283.0385842	201477830
1917	4	0.868034838	17.95826372	239.2647951	201477831
1920	1	0.974703442	15.52832188	349.8701806	201477832
1919	2	0.974703442	15.52832188	349.8701806	201477832
1921	1	0.974703442	15.52832188	349.8701806	201477832
1918	2	0.974703442	15.52832188	349.8701806	201477832
1825	3	0.946650212	16.1293092	176.1172831	201477836
1922	3	0.946650212	16.1293092	176.1172831	201477836
1923	3	0.946650212	16.1293092	176.1172831	201477836
1925	1	0.982176889	14.81892306	260.1308584	201477837
1926	1	0.982176889	14.81892306	260.1308584	201477837
1934	4	0.573798067	19.12534101	166.3310483	201477838
1927	1	0.573798067	19.12534101	166.3310483	201477838
1930	1	0.573798067	19.12534101	166.3310483	201477838
1933	4	0.573798067	19.12534101	166.3310483	201477838
1730	1	0.822483217	18.42629649	164.3981204	201477839
1726	1	0.822483217	18.42629649	164.3981204	201477839
1732	1	0.822483217	18.42629649	164.3981204	201477839
1733	1	0.822483217	18.42629649	164.3981204	201477839
1734	1	0.822483217	18.42629649	164.3981204	201477839
1727	1	0.822483217	18.42629649	164.3981204	201477839
1735	1	0.822483217	18.42629649	164.3981204	201477839
1728	1	0.822483217	18.42629649	164.3981204	201477839
1731	1	0.822483217	18.42629649	164.3981204	201477839
1729	1	0.822483217	18.42629649	164.3981204	201477839
1940	2	0.969047892	14.86914737	411.2859598	201477844
1936	1	0.969047892	14.86914737	411.2859598	201477844
1937	1	0.969047892	14.86914737	411.2859598	201477844
1938	2	0.969047892	14.86914737	411.2859598	201477844
1939	2	0.969047892	14.86914737	411.2859598	201477844
1935	1	0.969047892	14.86914737	411.2859598	201477844
1949	1	0.902509431	16.23163819	226.0825032	201477849
1950	1	0.902509431	16.23163819	226.0825032	201477849
1941	2	0.902509431	16.23163819	226.0825032	201477849
1942	2	0.902509431	16.23163819	226.0825032	201477849
1943	2	0.902509431	16.23163819	226.0825032	201477849
1948	2	0.902509431	16.23163819	226.0825032	201477849
1946	2	0.902509431	16.23163819	226.0825032	201477849
1958	1	0.893951245	16.61928826	231.4038064	201477850
1956	1	0.893951245	16.61928826	231.4038064	201477850
1957	1	0.893951245	16.61928826	231.4038064	201477850
1954	3	0.893951245	16.61928826	231.4038064	201477850
1953	3	0.893951245	16.61928826	231.4038064	201477850
1952	2	0.893951245	16.61928826	231.4038064	201477850
1924	1	0.99005125	13.45988563	333.6147022	201477859
1960	3	0.902417083	17.10350198	180.4007327	201477870
1959	3	0.902417083	17.10350198	180.4007327	201477870
1962	1	0.866733782	17.85061419	156.6648009	201477873
1964	1	0.866733782	17.85061419	156.6648009	201477873
1965	1	0.866733782	17.85061419	156.6648009	201477873
1961	1	0.866733782	17.85061419	156.6648009	201477873
1945	2	0.891094041	16.25091512	212.255247	201477874
1947	2	0.891094041	16.25091512	212.255247	201477874
1969	1	0.959996299	15.36679305	319.324575	201477880
1966	1	0.959996299	15.36679305	319.324575	201477880
1967	1	0.959996299	15.36679305	319.324575	201477880
1932	2	0.959996299	15.36679305	319.324575	201477880
1931	2	0.959996299	15.36679305	319.324575	201477880
1968	1	0.959996299	15.36679305	319.324575	201477880
1970	3	0.960028626	15.37711668	201.8166522	201477882
1971	1	0.971776911	15.57201125	223.1880425	201477883
1973	1	0.971776911	15.57201125	223.1880425	201477883
1972	1	0.971776911	15.57201125	223.1880425	201477883
1899	3	0.932419541	15.74533505	255.0852473	201477884
1976	2	0.932419541	15.74533505	255.0852473	201477884
1974	3	0.932419541	15.74533505	255.0852473	201477884
1975	3	0.932419541	15.74533505	255.0852473	201477884
1900	3	0.932419541	15.74533505	255.0852473	201477884
1979	1	0.932419541	15.74533505	255.0852473	201477884
1977	2	0.932419541	15.74533505	255.0852473	201477884
1978	1	0.932419541	15.74533505	255.0852473	201477884
1983	1	0.987773938	13.74220702	380.1054899	201477889
1989	1	0.932782098	14.15077319	357.5548815	201477890
1988	1	0.932782098	14.15077319	357.5548815	201477890
1990	1	0.932782098	14.15077319	357.5548815	201477890
1986	1	0.979033632	14.18100249	337.9722245	201477892
1987	1	0.979033632	14.18100249	337.9722245	201477892
1984	1	0.979033632	14.18100249	337.9722245	201477892
1985	1	0.979033632	14.18100249	337.9722245	201477892
1995	1	0.980577373	14.56445227	316.5070262	201477896
1994	1	0.980577373	14.56445227	316.5070262	201477896
1993	2	0.980577373	14.56445227	316.5070262	201477896
1992	1	0.991347168	12.90519267	478.2328378	201477897
1951	2	0.980402073	14.9142898	372.091204	201477900
1944	2	0.980402073	14.9142898	372.091204	201477900
1996	1	0.976740139	15.89219635	231.6187851	201477909
1997	1	0.989605881	13.86630887	386.6321514	201477913
2002	1	0.894156807	16.12775951	202.2480789	201477918
2001	1	0.894156807	16.12775951	202.2480789	201477918
2000	1	0.894156807	16.12775951	202.2480789	201477918
1998	1	0.919828283	17.28337019	169.7321691	201477919
1999	1	0.919828283	17.28337019	169.7321691	201477919
1963	1	0.943989388	16.0606573	215.5640981	201477922
2003	3	0.943989388	16.0606573	215.5640981	201477922
2006	1	0.974746155	14.55568096	309.3352765	201477935
2005	1	0.974746155	14.55568096	309.3352765	201477935
2007	1	0.974746155	14.55568096	309.3352765	201477935
2008	1	0.974746155	14.55568096	309.3352765	201477935
2004	1	0.974746155	14.55568096	309.3352765	201477935
1981	3	0.973542865	13.42477832	453.8432815	201477936
1980	3	0.973542865	13.42477832	453.8432815	201477936
1982	3	0.973542865	13.42477832	453.8432815	201477936
2009	2	0.940616005	16.95349708	305.7010927	201477939
2011	2	0.940616005	16.95349708	305.7010927	201477939
2010	2	0.940616005	16.95349708	305.7010927	201477939
2012	1	0.921238254	18.24386373	212.7119631	201477940
2015	2	0.921238254	18.24386373	212.7119631	201477940
2020	1	0.921238254	18.24386373	212.7119631	201477940
2021	1	0.921238254	18.24386373	212.7119631	201477940
2019	1	0.921238254	18.24386373	212.7119631	201477940
2018	1	0.921238254	18.24386373	212.7119631	201477940
2014	2	0.921238254	18.24386373	212.7119631	201477940
2017	1	0.921238254	18.24386373	212.7119631	201477940
2016	2	0.921238254	18.24386373	212.7119631	201477940
2023	1	0.929938234	17.37238525	270.7682338	201477956
2026	1	0.76506183	18.08751437	214.3126447	201477957
2032	4	0.76506183	18.08751437	214.3126447	201477957
2025	4	0.76506183	18.08751437	214.3126447	201477957
2028	4	0.76506183	18.08751437	214.3126447	201477957
1875	1	0.76506183	18.08751437	214.3126447	201477957
1876	1	0.76506183	18.08751437	214.3126447	201477957
2034	1	0.76506183	18.08751437	214.3126447	201477957
2031	4	0.76506183	18.08751437	214.3126447	201477957
2030	4	0.76506183	18.08751437	214.3126447	201477957
2022	4	0.76506183	18.08751437	214.3126447	201477957
2029	4	0.76506183	18.08751437	214.3126447	201477957
2033	4	0.76506183	18.08751437	214.3126447	201477957
2027	4	0.76506183	18.08751437	214.3126447	201477957
2035	1	0.986741532	14.34223749	432.0081966	201477962
2036	1	0.986741532	14.34223749	432.0081966	201477962
2037	1	0.986759422	13.74187225	467.8602553	201477963
2038	1	0.986759422	13.74187225	467.8602553	201477963
2039	1	0.9186298	17.39929716	166.5366402	201477974
2041	1	0.9186298	17.39929716	166.5366402	201477974
2042	3	0.909770348	16.34760526	210.4595753	201477975
2043	1	0.973454736	16.05407788	215.8192095	201477976
1955	2	0.973454736	16.05407788	215.8192095	201477976
2044	1	0.973454736	16.05407788	215.8192095	201477976
2048	1	0.863870832	16.88729868	233.0740601	201477980
2050	1	0.863870832	16.88729868	233.0740601	201477980
2051	1	0.863870832	16.88729868	233.0740601	201477980
2049	1	0.863870832	16.88729868	233.0740601	201477980
2047	1	0.863870832	16.88729868	233.0740601	201477980
2045	2	0.863870832	16.88729868	233.0740601	201477980
2046	1	0.863870832	16.88729868	233.0740601	201477980
2053	1	0.934943236	16.67473747	189.202173	201477999
2052	1	0.934943236	16.67473747	189.202173	201477999
1991	2	0.974677689	15.29504303	304.2964143	201478000
2056	1	0.509740301	16.79197526	228.0762119	201478005
2055	1	0.509740301	16.79197526	228.0762119	201478005
2054	1	0.509740301	16.79197526	228.0762119	201478005
2059	1	0.509740301	16.79197526	228.0762119	201478005
2058	1	0.509740301	16.79197526	228.0762119	201478005
2057	1	0.509740301	16.79197526	228.0762119	201478005
2013	3	0.909009629	18.08636693	227.9061686	201478008
2072	2	0.958107513	15.03991987	309.307005	201478010
2074	1	0.964432789	17.08519425	292.8755121	201478011
2073	1	0.964432789	17.08519425	292.8755121	201478011
2063	3	0.906815391	17.88186164	251.4097009	201478012
2065	3	0.906815391	17.88186164	251.4097009	201478012
2064	3	0.906815391	17.88186164	251.4097009	201478012
2066	1	0.965548972	15.25832563	285.713766	201478028
2067	1	0.965548972	15.25832563	285.713766	201478028
2068	1	0.965548972	15.25832563	285.713766	201478028
2076	1	NA	NA	NA	201478033
2082	5	NA	NA	NA	201478033
1929	1	NA	NA	NA	201478033
1928	1	NA	NA	NA	201478033
2081	5	NA	NA	NA	201478033
2084	5	NA	NA	NA	201478033
2083	5	NA	NA	NA	201478033
2080	5	NA	NA	NA	201478033
2079	1	NA	NA	NA	201478033
2078	1	NA	NA	NA	201478033
2077	1	NA	NA	NA	201478033
2087	2	0.952250853	16.74488116	231.4132591	201478034
2086	2	0.952250853	16.74488116	231.4132591	201478034
2090	3	0.958748854	14.52033147	375.7685598	201478044
2040	1	0.958748854	14.52033147	375.7685598	201478044
2088	1	0.992161692	13.82192336	379.3122257	201478045
2092	1	0.95878264	16.62352175	220.1195614	201478048
2093	1	0.95878264	16.62352175	220.1195614	201478048
2071	2	0.956429458	15.06338885	314.8222249	201478049
2069	2	0.956429458	15.06338885	314.8222249	201478049
2070	2	0.956429458	15.06338885	314.8222249	201478049
2094	4	0.538034892	20.58098296	153.4691948	201478057
2095	4	0.538034892	20.58098296	153.4691948	201478057
2024	4	0.538034892	20.58098296	153.4691948	201478057
2096	4	0.538034892	20.58098296	153.4691948	201478057
2097	4	0.538034892	20.58098296	153.4691948	201478057
2098	4	0.538034892	20.58098296	153.4691948	201478057
1915	4	0.863043079	17.87682351	251.9256103	201478058
1916	4	0.863043079	17.87682351	251.9256103	201478058
1912	4	0.863043079	17.87682351	251.9256103	201478058
1914	4	0.863043079	17.87682351	251.9256103	201478058
1913	4	0.863043079	17.87682351	251.9256103	201478058
2061	1	0.724009604	18.47329803	204.0092923	201478060
2062	1	0.724009604	18.47329803	204.0092923	201478060
2060	1	0.724009604	18.47329803	204.0092923	201478060
2101	2	0.633077174	18.30003007	180.3841538	201478063
2100	2	0.633077174	18.30003007	180.3841538	201478063
2106	1	0.978459401	14.83426624	321.1093307	201478070
2104	1	0.978459401	14.83426624	321.1093307	201478070
2103	1	0.978459401	14.83426624	321.1093307	201478070
2105	1	0.978459401	14.83426624	321.1093307	201478070
2089	3	0.959198375	14.56121937	376.9327003	201478071
2085	5	NA	NA	NA	201478072
2107	1	0.753853237	17.18747329	239.3993587	201478076
2109	1	0.753853237	17.18747329	239.3993587	201478076
2112	6	NA	NA	NA	201478079
2110	6	NA	NA	NA	201478079
2111	1	NA	NA	NA	201478079
2115	2	0.942210436	17.09603134	211.4156935	201478084
2116	2	0.942210436	17.09603134	211.4156935	201478084
2120	1	0.97103279	15.48616058	282.9703462	201478085
2121	1	0.97103279	15.48616058	282.9703462	201478085
2124	1	NA	NA	NA	201478086
2125	6	NA	NA	NA	201478086
2123	1	NA	NA	NA	201478090
2122	1	NA	NA	NA	201478090
2126	1	0.782019064	17.10816091	199.8023732	201478091
2127	2	0.968175711	16.32801567	230.0385456	201478092
2129	1	0.968175711	16.32801567	230.0385456	201478092
2128	1	0.968175711	16.32801567	230.0385456	201478092
2130	1	0.855227395	16.96091021	315.1122488	201478097
2099	5	0.596481366	19.12681878	161.9916601	201478098
2134	1	0.982865071	14.34419051	414.8241386	201478104
2114	2	0.982865071	14.34419051	414.8241386	201478104
2132	1	0.982865071	14.34419051	414.8241386	201478104
2131	1	0.982865071	14.34419051	414.8241386	201478104
2133	1	0.982865071	14.34419051	414.8241386	201478104
2135	1	0.970187971	14.14549423	382.571232	201478107
2136	1	0.970187971	14.14549423	382.571232	201478107
2137	1	0.91664953	16.38980635	208.9845195	201478108
2140	3	0.872656126	15.56583654	405.941812	201478111
2141	3	0.752363151	17.67926109	209.4980165	201478115
2143	3	0.752363151	17.67926109	209.4980165	201478115
2142	3	0.752363151	17.67926109	209.4980165	201478115
2146	3	0.752363151	17.67926109	209.4980165	201478115
2148	1	0.752363151	17.67926109	209.4980165	201478115
2147	3	0.752363151	17.67926109	209.4980165	201478115
2152	1	0.951436466	16.06938296	219.7863763	201478121
2151	1	0.951436466	16.06938296	219.7863763	201478121
2150	1	0.951436466	16.06938296	219.7863763	201478121
2149	1	0.951436466	16.06938296	219.7863763	201478121
2102	3	0.897557375	16.82092368	199.2209148	201478122
2157	1	0.975229897	14.6331499	379.7981126	201478123
2156	1	0.975229897	14.6331499	379.7981126	201478123
2155	1	0.975229897	14.6331499	379.7981126	201478123
2158	1	0.975229897	14.6331499	379.7981126	201478123
2117	5	NA	NA	NA	201478124
2091	2	0.954128317	15.22958917	307.5113875	201478128
2160	1	0.985106997	14.88114823	334.3437142	201478133
2159	1	0.985106997	14.88114823	334.3437142	201478133
2165	1	0.768499653	15.58617422	443.4143576	201478134
2163	2	0.768499653	15.58617422	443.4143576	201478134
2166	1	0.768499653	15.58617422	443.4143576	201478134
2164	1	0.768499653	15.58617422	443.4143576	201478134
2075	3	0.96879216	15.33635586	464.3592095	201478135
2170	1	0.943487655	15.44571175	414.082088	201478137
2168	1	0.943487655	15.44571175	414.082088	201478137
2169	1	0.943487655	15.44571175	414.082088	201478137
2171	3	0.943487655	15.44571175	414.082088	201478137
2173	1	0.973189649	15.86347375	184.0593429	201478144
2174	1	0.973189649	15.86347375	184.0593429	201478144
2176	3	0.674012319	18.72009213	192.4648456	201478147
2108	1	0.674012319	18.72009213	192.4648456	201478147
2177	3	0.674012319	18.72009213	192.4648456	201478147
2175	3	0.674012319	18.72009213	192.4648456	201478147
2172	3	0.638996815	19.26716437	183.6359974	201478148
2179	5	0.544193484	19.54261029	165.8450107	201478149
2180	1	0.824576738	16.9783187	239.8119252	201478152
2181	3	0.824576738	16.9783187	239.8119252	201478152
2145	3	0.824576738	16.9783187	239.8119252	201478152
2144	3	0.824576738	16.9783187	239.8119252	201478152
2182	3	0.824576738	16.9783187	239.8119252	201478152
2118	6	NA	NA	NA	201478155
2119	6	NA	NA	NA	201478155
2185	2	0.744088263	17.77154333	185.2156083	201478156
2186	1	0.744088263	17.77154333	185.2156083	201478156
2187	1	0.744088263	17.77154333	185.2156083	201478156
2188	1	0.744088263	17.77154333	185.2156083	201478156
2183	1	0.744088263	17.77154333	185.2156083	201478156
2184	1	0.744088263	17.77154333	185.2156083	201478156
2189	2	0.970076218	15.70754167	279.7678869	201478160
2190	2	0.970076218	15.70754167	279.7678869	201478160
2139	1	0.549447636	17.99855816	188.3417561	201478161
2191	2	0.982774501	14.36341696	302.0570717	201478163
2193	1	0.982774501	14.36341696	302.0570717	201478163
2194	1	0.982774501	14.36341696	302.0570717	201478163
2192	2	0.982774501	14.36341696	302.0570717	201478163
2195	5	NA	NA	NA	201478166
2198	1	0.985944121	13.30683969	484.2711906	201478171
2196	1	0.985944121	13.30683969	484.2711906	201478171
2113	1	0.976497462	14.86186756	395.536831	201478172
2199	1	0.962784399	16.22981474	219.5044716	201478181
2200	1	0.962784399	16.22981474	219.5044716	201478181
2206	1	0.979036635	13.89005743	374.7799916	201478182
2203	2	0.979036635	13.89005743	374.7799916	201478182
2205	1	0.979036635	13.89005743	374.7799916	201478182
2207	1	0.979036635	13.89005743	374.7799916	201478182
2202	1	0.979036635	13.89005743	374.7799916	201478182
2201	1	0.979036635	13.89005743	374.7799916	201478182
2204	2	0.979036635	13.89005743	374.7799916	201478182
2208	1	0.959750176	16.20579559	205.7311472	201478183
2209	1	0.959750176	16.20579559	205.7311472	201478183
2211	5	NA	NA	NA	201478184
2210	5	NA	NA	NA	201478184
2197	1	NA	NA	NA	201478184
2215	1	0.947943654	15.98723833	232.5175838	201478188
2214	1	0.947943654	15.98723833	232.5175838	201478188
2212	1	0.947943654	15.98723833	232.5175838	201478188
2216	2	0.906659603	17.96113241	162.552314	201478191
2217	2	0.906659603	17.96113241	162.552314	201478191
2161	2	0.957457157	15.12238216	316.8724261	201478192
2218	1	0.929327009	15.81234999	419.1184356	201478193
2223	1	0.929327009	15.81234999	419.1184356	201478193
2221	1	0.929327009	15.81234999	419.1184356	201478193
2224	1	0.929327009	15.81234999	419.1184356	201478193
2222	1	0.929327009	15.81234999	419.1184356	201478193
2220	1	0.929327009	15.81234999	419.1184356	201478193
2219	1	0.929327009	15.81234999	419.1184356	201478193
2226	2	0.958437199	15.09697975	384.9781343	201478196
2225	2	0.958437199	15.09697975	384.9781343	201478196
2227	2	0.958437199	15.09697975	384.9781343	201478196
2229	5	NA	NA	NA	201478199
2228	5	NA	NA	NA	201478199
2236	1	0.722951948	17.31950714	286.4747662	201478200
2232	1	0.963327255	16.05173563	312.1218838	201478203
2230	1	0.963327255	16.05173563	312.1218838	201478203
2231	1	0.963327255	16.05173563	312.1218838	201478203
2238	1	0.917640839	17.18988203	227.759125	201478204
2239	2	0.917640839	17.18988203	227.759125	201478204
2237	1	0.917640839	17.18988203	227.759125	201478204
2242	1	0.942930292	14.90776255	329.10919	201478216
2243	1	0.942930292	14.90776255	329.10919	201478216
2244	1	0.942930292	14.90776255	329.10919	201478216
2245	2	0.920282586	15.99159684	238.2872764	201478217
2246	2	0.920282586	15.99159684	238.2872764	201478217
2138	1	0.920282586	15.99159684	238.2872764	201478217
2247	2	0.920282586	15.99159684	238.2872764	201478217
2258	1	0.974954741	15.42077197	334.5569204	201478229
2250	1	0.974954741	15.42077197	334.5569204	201478229
2254	2	0.974954741	15.42077197	334.5569204	201478229
2251	1	0.974954741	15.42077197	334.5569204	201478229
2256	1	0.974954741	15.42077197	334.5569204	201478229
2252	2	0.974954741	15.42077197	334.5569204	201478229
2257	1	0.974954741	15.42077197	334.5569204	201478229
2253	2	0.974954741	15.42077197	334.5569204	201478229
2255	1	0.974954741	15.42077197	334.5569204	201478229
2249	1	0.974954741	15.42077197	334.5569204	201478229
2248	2	0.974954741	15.42077197	334.5569204	201478229
2259	5	NA	NA	NA	201478230
2260	1	0.988143012	12.72063324	441.8023547	201478231
2263	1	0.988143012	12.72063324	441.8023547	201478231
2262	1	0.988143012	12.72063324	441.8023547	201478231
2264	1	0.988143012	12.72063324	441.8023547	201478231
2265	1	0.978213713	14.00605953	290.5310036	201478232
2266	1	0.978213713	14.00605953	290.5310036	201478232
2267	1	0.978213713	14.00605953	290.5310036	201478232
2273	3	0.898019535	17.85787849	243.5794636	201478240
2167	3	0.898019535	17.85787849	243.5794636	201478240
2278	1	0.898019535	17.85787849	243.5794636	201478240
2272	3	0.898019535	17.85787849	243.5794636	201478240
2276	1	0.898019535	17.85787849	243.5794636	201478240
2275	1	0.898019535	17.85787849	243.5794636	201478240
2274	3	0.898019535	17.85787849	243.5794636	201478240
2277	1	0.898019535	17.85787849	243.5794636	201478240
2292	1	0.754795939	18.46192426	206.4897811	201478241
2284	2	0.754795939	18.46192426	206.4897811	201478241
2281	2	0.754795939	18.46192426	206.4897811	201478241
2234	2	0.754795939	18.46192426	206.4897811	201478241
2235	2	0.754795939	18.46192426	206.4897811	201478241
2233	2	0.754795939	18.46192426	206.4897811	201478241
2288	1	0.754795939	18.46192426	206.4897811	201478241
2295	1	0.754795939	18.46192426	206.4897811	201478241
2294	1	0.754795939	18.46192426	206.4897811	201478241
2293	1	0.754795939	18.46192426	206.4897811	201478241
2290	1	0.754795939	18.46192426	206.4897811	201478241
2279	2	0.754795939	18.46192426	206.4897811	201478241
2289	1	0.754795939	18.46192426	206.4897811	201478241
2280	2	0.754795939	18.46192426	206.4897811	201478241
2287	2	0.754795939	18.46192426	206.4897811	201478241
2285	2	0.754795939	18.46192426	206.4897811	201478241
2283	2	0.754795939	18.46192426	206.4897811	201478241
2282	2	0.754795939	18.46192426	206.4897811	201478241
2291	1	0.754795939	18.46192426	206.4897811	201478241
2286	2	0.754795939	18.46192426	206.4897811	201478241
2298	2	0.947705803	15.05721819	239.4164249	201478266
2296	1	0.947705803	15.05721819	239.4164249	201478266
2299	2	0.947705803	15.05721819	239.4164249	201478266
2300	1	0.947705803	15.05721819	239.4164249	201478266
2297	1	0.947705803	15.05721819	239.4164249	201478266
2302	2	0.91572196	17.19939755	171.627587	201478267
2261	1	0.91572196	17.19939755	171.627587	201478267
2178	5	0.424705441	19.88197045	141.8521288	201478273
2303	1	0.977986658	14.02905815	359.0300893	201478284
2306	1	0.977986658	14.02905815	359.0300893	201478284
2304	1	0.977986658	14.02905815	359.0300893	201478284
2307	1	0.977986658	14.02905815	359.0300893	201478284
2305	2	0.977986658	14.02905815	359.0300893	201478284
2308	1	0.985375563	12.97493596	386.4479985	201478285
2309	1	0.985375563	12.97493596	386.4479985	201478285
2310	1	0.982993972	14.02959568	374.7973348	201478286
2270	3	0.903198526	16.9099855	326.1811074	201478288
2269	3	0.903198526	16.9099855	326.1811074	201478288
2268	3	0.903198526	16.9099855	326.1811074	201478288
2271	3	0.903198526	16.9099855	326.1811074	201478288
2314	2	0.899402241	17.82176356	174.5611133	201478294
2315	2	0.899402241	17.82176356	174.5611133	201478294
2312	6	0.899402241	17.82176356	174.5611133	201478294
2316	6	NA	NA	NA	201478295
