score	bar_type	drain_bar	drain_tot	strkm_bar	strkm_tot	upstr_bars	hydro_rof	struct_rof	geo_rof	unique_id	featureid
0.2	1	0.0243	1.44	0.0651512	2.65930638	6	0.369384189	0.285027551	0.06451563	2839	201478826
0.4	1	0.0027	0.3771	0.048883035	0.780507583	4	0.222550175	0.957682554	0.64439001	3011	201479042
0.7	1	0.036	1.2393	0.13394502	1.888950648	4	0.986786497	0.131869051	0.410057198	2887	201478901
0.3	1	0.0531	0.4302	0.174452863	0.954960446	5	0.801781084	0.172031235	0.520535974	3013	201479042
0.4	1	0.4266	1.0917	0.608193184	1.293083865	1	0.696620357	0.366367101	0.516581004	3297	201479389
1	1	0.3888	5.2929	0.623297293	8.589853006	10	0.694714645	0.949825473	0.849917452	3251	201479446
1	1	0.432	6.8319	0.447774652	7.904047549	9	0.729751341	0.706869111	0.593722808	3483	201479809
0.5	1	0.0342	0.7047	0.042445226	0.485829495	1	0.042391561	0.938335888	0.895141358	2690	201478764
0.5	1	0.0477	0.7524	0.153025644	0.638855139	2	0.435267459	0.089078784	0.517340151	2691	201478764
1	1	0.3996	7.2315	0.395280136	8.299327685	10	0.357713857	0.879393941	0.804129851	3484	201479809
1	1	2.2509	9.8163	2.908493888	11.06225191	13	0.938406018	0.795759753	0.37326164	3526	201479843
0.4	1	0.4149	0.4149	0.424653305	0.424653305	0	0.042085135	0.463082526	0.114469368	3523	201479843
0.3	1	0.0171	0.432	0.060948656	0.485601961	1	0.02462769	0.389017668	0.463705839	3524	201479843
1	1	0.0882	7.3197	0.230593594	8.529921279	11	0.99066101	0.950457272	0.937488403	3485	201479809
1	1	0.1044	7.4241	0.230763149	8.760684428	12	0.691662018	0.131058519	0.800551099	3486	201479809
0.3	1	0.7479	0.7479	0.96828275	0.96828275	0	0.242989732	0.362445802	0.310535391	3197	201479300
1	1	1.9341	1.9341	1.869084959	1.869084959	0	0.792147535	0.287931925	0.229772908	3394	201479537
0.5	1	0.1305	0.4941	0.230450902	0.647864773	1	0.654810388	0.592061705	0.874370758	3567	201480133
0.3	1	2.5695	2.5695	3.750791603	3.750791603	0	0.030317837	0.446164207	0.568662634	3576	201480409
0.8	1	0.0945	2.664	0.006612118	3.757403721	1	0.187354671	0.558182538	0.950529794	3577	201480409
1	1	1.1943	18.8667	1.401831838	21.71037014	29	0.070687872	0.020961378	0.754591387	3466	201479833
0.6	1	0.7461	0.7461	0.99876862	0.99876862	0	0.774013577	0.008847465	0.407306246	3573	201480376
-1	1	0.3042	0.7983	0.434183966	1.082048739	2	0.720264603	0.117813393	0.913659833	3570	201480133
0.6	1	0.1296	3.5397	0.602306496	5.358478837	3	0.482583017	0.10884656	0.235069858	3578	201480377
0.5	1	0.0162	0.8145	0.037598869	1.119647608	3	0.207963358	0.631476104	0.148356215	3569	201480133
0.7	1	0.7029	1.242	1.827137786	2.637726145	1	0.927785454	0.22680876	0.638424253	3468	201479752
0.6	1	0	1.242	0.008034807	2.645760951	2	0.271988702	0.355676455	0.452741891	3469	201479752
0.4	1	0.0171	0.8316	0.110316039	1.229963647	4	0.571727964	0.20420519	0.464467313	3568	201480133
0.7	1	0.8433	1.5912	0.977994505	1.946277256	1	0.993388959	0.026288305	0.851325701	3198	201479300
0.4	1	3.8619	4.4136	5.775139242	6.195835025	1	0.600353326	0.434522267	0.907711137	3047	201479259
0.6	1	0.4023	3.942	0.39134858	5.749827417	4	0.009966167	0.344500156	0.009638289	3580	201480377
1	1	0.8424	42.7914	1.516274104	54.58769462	60	0.218081825	0.586353967	0.094549412	3455	201479717
0.6	1	0.1035	0.1035	0.539931475	0.539931475	0	0.264486529	0.986462105	0.429526536	3547	201480012
1	1	0.936	26.6706	1.789791359	35.06003943	26	0.151280132	0.496273518	0.892758419	3128	201479229
0.7	1	0.3276	0.3276	0.236117181	0.236117181	0	0.238981655	0.909424689	0.659472234	3552	201480012
1	1	0.5094	43.3008	0.729804699	55.31749932	61	0.588306042	0.142809348	0.585963418	3456	201479717
0.3	1	0.0891	0.369	0.255430353	0.412227743	1	0.104576241	0.95851286	0.709636886	3135	201479229
1	1	0.3915	4.788	0.207605936	6.540367794	5	0.02005735	0.63246412	0.427509059	2815	201478795
1	1	1.6209	44.9217	2.270832749	57.58833207	62	0.780640939	0.181198874	0.034772849	3460	201479717
0.6	1	0.099	2.5767	0.045910653	3.856478458	2	0.592367667	0.134201155	0.46346966	3443	201479875
1	1	0.2088	2.4777	0.066061102	3.810567805	1	0.591602024	0.386738197	0.521804953	3445	201479875
0.6	1	0.5283	3.105	0.978044636	4.834523095	3	0.747882717	0.79821411	0.762467156	3444	201479875
1	1	0.7695	0.7695	0.79025912	0.79025912	0	0.192566297	0.561363251	0.823568432	3437	201479676
1	1	0.081	8.2143	0.14700924	13.28855231	17	0.071383014	0.354327465	0.070581872	2705	201478799
0.9	1	1.8072	50.6034	3.02665639	66.23977068	68	0.430616478	0.906971715	0.842483372	3419	201479708
1	1	1.0305	9.2448	0.584405841	13.87295815	18	0.049463862	0.375133748	0.193291704	2704	201478799
0.5	1	1.1025	1.1025	1.55584211	1.55584211	0	0.252498961	0.26767678	0.408665121	3326	201479481
1	1	0.1278	9.3726	0.299539621	14.17249777	19	0.553082146	0.643542464	0.674534866	2702	201478799
0.9	1	0.3843	50.9877	0.477663815	66.71743449	69	0.530675645	0.181854776	0.809717332	3422	201479708
1	1	3.6306	63.1602	2.89996035	79.48886726	79	0.245335895	0.856545908	0.456517112	3186	201479411
0.4	1	0.1368	51.1245	0.303932151	67.02136664	70	0.449127281	0.6636739	0.057399928	3420	201479708
0.9	1	0.4329	0.4329	1.09616306	1.09616306	0	0.922769537	0.034831284	0.322874581	3431	201479658
1	1	1.0179	4.5531	1.829554414	6.607479453	6	0.989792314	0.133182153	0.068365537	2782	201478800
1	1	0.3537	55.5714	0.83138504	71.4328949	74	0.152336281	0.952591618	0.046667322	3427	201479658
0.4	1	0.3609	4.0932	0.668520288	3.580143219	2	0.748236398	0.271982514	0.315402605	3426	201479941
0.8	1	1.0161	3.7323	0.222573688	2.911622931	1	0.859096969	0.48577103	0.084237979	3425	201479941
1	1	0.738	56.3094	0.901943158	72.33483806	75	0.19292861	0.762853978	0.958958675	3428	201479658
0.8	1	2.7162	2.7162	2.689049244	2.689049244	0	0.617367462	0.084904728	0.263698735	3424	201479941
1	1	1.2474	1369.3347	0.624268904	1566.961054	1092	0.111873956	0.12227566	0.726723657	2915	201479025
0.5	1	1.0503	1.0503	0.694000047	0.694000047	0	0.538076624	0.289465916	0.248904718	2784	201478743
0.4	1	0.6507	0.6507	1.83225636	1.83225636	0	0.369661631	0.057405895	0.696268999	2978	201479021
0.9	1	2.6946	3.5343	3.6097713	4.067430959	1	0.873240504	0.085151854	0.33680575	3054	201479078
0.5	1	0.2547	0.7992	0.539366719	1.219175597	1	0.663719641	0.097028104	0.301247546	2864	201478914
0.8	1	0.4482	0.4482	0.447870416	0.447870416	0	0.092671324	0.879676483	0.019834351	3514	201479820
0.7	1	0.7803	3.3075	0.403266629	2.652759793	4	0.054727218	0.854094768	0.790273992	2807	201478793
0.5	1	0.5445	0.5445	0.679808878	0.679808878	0	0.573155529	0.298228444	0.29083208	2863	201478914
1	1	1.4733	39.0078	1.928348284	53.68818369	54	0.063136634	0.405618886	0.692057857	2799	201478866
0.5	1	0.8622	0.8622	0.768799616	0.768799616	0	0.051865231	0.123857106	0.385925099	3111	201479167
1	1	0.5238	39.5316	0.352817015	54.0410007	55	0.852361656	0.650123805	0.52186408	2800	201478866
1	1	0.5382	43.4223	0.788952938	57.65149455	62	0.17939306	0.115615659	0.92865816	2809	201478775
0.4	1	1.8342	1.8342	1.380032075	1.380032075	0	0.249068912	0.182488268	0.871178896	3488	201479809
0.7	1	1.2816	1.2816	0.262147569	0.262147569	0	0.138644468	0.396486738	0.98132418	3534	201479912
0.6	1	0.1494	0.5976	0.761322409	1.209192825	1	0.27107518	0.695646904	0.53149632	3506	201479820
0.5	1	0.1989	1.4805	0.346335054	0.608482623	1	0.377709332	0.564906787	0.538907085	3535	201479912
0.5	1	0.1728	0.7704	0.335427721	1.544620546	2	0.713743729	0.555178671	0.561807958	3509	201479820
0.5	1	0.0936	0.864	0.130116891	1.674737437	3	0.671898888	0.889071913	0.81700444	3507	201479820
0.4	1	0.1656	1.6461	0.377009634	0.985492257	2	0.236765683	0.537673595	0.480977292	3536	201479912
0.9	1	0.27	3.078	0.189814961	2.502750338	2	0.868250891	0.598027721	0.976342271	3490	201479809
0.5	1	0.333	0.4068	1.126504385	1.14082736	1	0.474949564	0.99101654	0.170956775	3238	201479335
0.9	1	0.6597	1.0665	0.894050116	2.034877475	2	0.36974274	0.310771417	0.085161393	3233	201479335
0.3	1	0.5634	0.5634	0.899844362	0.899844362	0	0.546184791	0.430687044	0.220643185	2946	201478973
0.4	1	0.0054	0.5688	0.053474225	0.953318587	1	0.538639877	0.024855758	0.256965962	2947	201478973
1	1	0.1692	3.2472	0.2308144	2.733564738	3	0.139467375	0.783780802	0.773968247	3492	201479809
0.6	1	0.4734	3.7206	0.976973565	3.710538303	4	0.608278295	0.015913869	0.73374862	3493	201479809
0.3	1	0.504	0.504	0.902575417	0.902575417	0	0.609314669	0.813815712	0.438709199	3240	201479336
0.9	1	0.6597	0.6597	0.552504331	0.552504331	0	0.128025802	0.344087232	0.06941807	3339	201479432
0.5	1	0.1683	0.6975	0.326228211	0.457644313	1	0.299485193	0.95815197	0.508316217	2936	201478973
0.4	1	0.3519	2.0799	1.286759092	3.188375526	5	0.779400083	0.296838663	0.298444353	3511	201479820
0.4	1	0.5292	0.5292	0.131416102	0.131416102	0	0.069045859	0.429583542	0.449904389	2935	201478973
0.7	1	0.2493	0.2493	0.093766599	0.093766599	0	0.873923068	0.116531825	0.133659755	3542	201480007
0.8	1	0.8172	3.6837	1.218146612	4.878546171	6	0.373089286	0.857109935	0.0965806	2945	201478973
0.6	1	0.0729	0.0729	0.118201089	0.118201089	0	0.790799935	0.672338135	0.135902708	3479	201479809
1	1	1.7289	3.375	1.919230476	2.904722732	3	0.338599806	0.34827743	0.809547601	3519	201479912
0.5	1	1.584	4.9041	2.672813099	7.966555713	9	0.188480174	0.79115087	0.120210092	3250	201479446
0.4	1	1.1997	1.449	0.814501988	0.908268587	1	0.708916924	0.401456812	0.91935181	3540	201480007
0.5	1	0.1719	0.2448	0.497655342	0.615856432	1	0.912562858	0.875901422	0.211663379	3480	201479809
1	1	1.7415	5.4621	2.238238492	5.948776795	5	0.438333341	0.505338863	0.147708051	3491	201479809
0.5	1	0.6615	6.1164	1.152391177	7.245489436	10	0.010283131	0.756850248	0.339072313	3520	201479842
0.4	1	0.6651	0.6651	0.684890681	0.684890681	0	0.42151	0.160749062	0.63612621	3300	201479389
0.5	1	0.5517	0.5517	0.420695783	0.420695783	0	0.102377102	0.312821176	0.591782714	3035	201479058
1	1	0.693	6.3999	0.89163967	7.456272897	8	0.392548643	0.763019418	0.471194492	3482	201479809
0.8	1	0.0153	3.9573	0.022727095	5.772554511	5	0.595265956	0.589096728	0.586855649	3579	201480377
0.6	1	1.0188	1.0188	1.204336009	1.204336009	0	0.677008621	0.102484272	0.536070409	3439	201479687
0.9	1	0.3888	0.3888	0.065764984	0.065764984	0	0.906031584	0.267786438	0.265010721	3554	201480012
0.6	1	2.5119	6.4692	2.378329575	8.150884086	6	0.957504139	0.806688668	0.285388193	3564	201480232
0.4	1	2.808	13.2804	4.228987504	17.86215761	17	0.972170797	0.593866543	0.102089929	3200	201479424
0.9	1	2.4705	2.4705	1.782614027	1.782614027	0	0.118623539	0.30061131	0.401536148	2922	201478965
1	1	2.6928	14.7222	3.629270519	18.99848608	18	0.455455738	0.946578388	0.94348615	3549	201480012
0.9	1	2.4291	23.5566	2.826431696	28.38689879	34	0.264426211	0.400038493	0.043987142	3453	201479716
0.5	1	1.2951	8.5959	1.844582895	11.22543063	12	0.033719902	0.626136609	0.320070561	3562	201480134
1	1	0.7038	17.2548	1.724941961	22.67095201	21	0.088614496	0.639484123	0.056548282	3449	201479735
0.8	1	1.44	1.44	1.881758983	1.881758983	0	0.297823967	0.1992646	0.115956507	3477	201479806
0.4	1	0.6777	3.1482	0.567124166	2.349738193	1	0.34321203	0.522486017	0.106010898	2923	201478965
1	1	1.269	9.8649	1.84685981	13.07229044	13	0.224546344	0.458584223	0.585878377	3559	201480127
0.6	1	0.594	0.594	0.863551236	0.863551236	0	0.482830753	0.389250352	0.859156928	3459	201479717
1	1	0.3789	10.2438	0.179527684	13.25181812	14	0.816121694	0.249771295	0.871798863	3560	201480127
1	1	3.4974	23.1471	5.787490272	32.45343932	23	0.59741528	0.179297163	0.820693436	3189	201479308
0.9	1	0.1017	3.2499	0.367334559	2.717072752	2	0.330989874	0.88340494	0.048602497	2925	201478965
0.4	1	0.7371	0.7371	0.342500245	0.342500245	0	0.220174119	0.477342185	0.560850557	3131	201479228
0.2	1	0.5418	0.5418	1.075430571	1.075430571	0	0.623728987	0.186006786	0.182545609	3462	201479717
0.8	1	1.3545	1.3545	1.341348784	1.341348784	0	0.133060375	0.891239411	0.986559481	3556	201480084
0.6	1	0.0018	0.5436	0.074587911	1.150018482	1	0.036767314	0.371121793	0.80727256	3463	201479717
0.4	1	1.8504	1.8504	0.474308506	0.474308506	0	0.670220772	0.718302371	0.391478622	3191	201479368
0.6	1	0.2106	0.2106	0.14271981	0.14271981	0	0.037505388	0.213377592	0.244110236	2021	201477940
0.7	1	0.9135	229.671	0.84674538	336.7385872	299	0.427155264	0.732646655	0.441655127	2729	201478672
1	1	1.5462	11.439	1.706829945	11.98564067	6	0.170845334	0.927307432	0.123383197	2012	201477939
0.1	1	0.0459	3.1131	0.180166727	4.823370345	16	0.12639838	0.357673735	0.706583719	2288	201478241
0.7	1	0.0792	0.0792	0.310855681	0.310855681	0	0.754830305	0.25413031	0.942592451	2065	201478060
0.2	1	0.7596	0.8388	0.706129856	1.016985537	1	0.908304207	0.837731542	0.3125905	2066	201478060
0.1	1	0.1629	3.0672	0.106818869	4.643203619	15	0.921622488	0.191803795	0.978325507	2287	201478241
0.1	1	0.1809	2.9043	0.306525782	4.53638475	14	0.850797119	0.104425603	0.344907783	2286	201478241
0.9	1	0.117	2.7234	0.394142199	4.229858968	13	0.591967048	0.774881844	0.948698356	2285	201478241
1	1	0.0225	230.5719	0.03412401	337.3464788	302	0.041882547	0.17044177	0.198256718	2732	201478672
0.7	1	2.7162	7.2603	3.244398786	7.333694218	2	0.632233085	0.208829815	0.250478927	1890	201477783
0.6	1	1.5786	2.7063	1.742615144	3.490699253	4	0.984811898	0.043742514	0.153667804	2018	201477940
0.4	1	0.0351	0.0351	0.067824536	0.067824536	0	0.984171203	0.228681018	0.873761978	2292	201478241
0.8	1	0.0378	1.1277	0.127932635	1.748084109	3	0.405825615	0.214006767	0.613641917	2024	201477940
0.5	1	0.072	0.072	0.28241194	0.28241194	0	0.305727982	0.17873357	0.3082565	2672	201478641
0.7	1	1.1907	8.451	1.355185058	8.688879275	3	0.387737307	0.481675526	0.315901488	1891	201477783
0.7	1	0.3321	1.0899	0.553960627	1.620151474	2	0.407501628	0.301504457	0.030553325	2023	201477940
0.9	1	0.0576	0.8676	0.26735629	1.280577228	1	0.768377619	0.561686164	0.094074242	2226	201478193
0.8	1	0.0846	0.1566	0.239764186	0.522176126	1	0.410200801	0.804735394	0.692067061	2676	201478641
0.7	1	0.1512	0.3078	0.646041067	1.168217193	2	0.118436271	0.109507395	0.212247793	2675	201478641
0.6	1	0.81	0.81	1.013220938	1.013220938	0	0.511937849	0.865802667	0.17667345	2220	201478193
1	1	12.7368	1716.3333	20.72412569	2057.998984	1574	0.45316193	0.827469186	0.334287018	2669	201478683
1	1	0.0297	1716.363	0.065603569	2058.064587	1575	0.132160395	0.617816936	0.316627449	2670	201478683
0.8	1	0.0108	0.6777	0.059830848	2.164392112	4	0.000321938	0.518904547	0.855506504	2741	201478717
0.3	1	0.2691	0.5769	1.122725685	2.290942878	3	0.503224776	0.663280867	0.018367329	2674	201478641
0.3	1	0	0.5769	0.033052243	2.323995121	4	0.517497314	0.287494295	0.331721429	2673	201478641
0.8	1	0.0468	0.2511	0.195285042	0.577019799	2	0.762644051	0.020581425	0.968464251	3070	201479081
0.8	1	0.1602	0.36	0.256502043	0.502185662	1	0.605433645	0.5502246	0.794784583	3066	201479081
0.3	1	0.1701	0.585	0.35859796	0.705796823	4	0.039694838	0.534038965	0.012411093	2998	201479032
0.7	1	0.0027	0.4851	0.024263858	1.173295703	3	0.214868149	0.276646044	0.643341128	3262	201479344
-1	1	0.0855	0.2223	0.24168289	0.539886096	1	0.821785214	0.700250571	0.666069657	3255	201479344
0.4	1	0.3078	0.396	0.074283725	0.214504194	2	0.054495334	0.130635936	0.638376661	3000	201479032
0.5	1	0.4113	0.4113	0.964317472	0.964317472	0	0.397468347	0.391267899	0.366025021	2737	201478717
-1	1	0.0009	0.1089	0.04634545	0.698779889	2	0.187376412	0.606848719	0.044627788	2883	201478893
-1	1	0.0918	0.108	0.503370039	0.652434439	1	0.964374298	0.552066447	0.837017401	2882	201478893
0.8	1	0.279	1.3491	0.444479849	2.145788441	2	0.619644638	0.969874964	0.258844554	3309	201479390
0.6	1	0.0162	0.0162	0.1490644	0.1490644	0	0.531201666	0.101249175	0.160825708	2881	201478893
-1	1	1.8729	1.8729	0.691665131	0.691665131	0	0.893635115	0.992411739	0.007312405	3306	201479390
0.7	1	0.2538	3.4749	0.442574145	7.889317928	15	0.129548888	0.984395245	0.547191347	3094	201479249
0.7	1	0.3114	3.2211	0.927605511	7.446743783	14	0.865427114	0.782190199	0.948404291	3093	201479249
0.7	1	0.2601	2.4318	0.428431634	3.836365563	16	0.336872101	0.100222355	0.16061362	3019	201479043
-1	1	0.1584	0.1584	0.455091183	0.455091183	0	0.89747463	0.608245704	0.217131857	2847	201478836
0.8	1	0.0261	0.2745	0.060256658	0.571810722	3	0.243128173	0.789077808	0.014319359	2853	201478836
-1	1	0.0675	0.2484	0.267970969	0.511554064	2	0.709261589	0.479195944	0.697688097	2852	201478836
0.9	1	1.0944	1.8693	1.054664666	3.01584656	7	0.769482297	0.00215956	0.186260267	3263	201479344
0.8	1	0.2205	2.1717	0.087143358	3.407933929	15	0.662713511	0.502247316	0.126338403	3018	201479043
0.9	1	0.0009	0.3708	0.019766788	0.993081488	3	0.757812941	0.429691154	0.548527826	2859	201478836
0.9	1	0.0018	0.3699	0.023695817	0.9733147	2	0.317838668	0.187351914	0.44077307	2857	201478836
0.4	1	0.0297	0.7767	0.195508425	1.773097197	3	0.448603246	0.587046242	0.407913389	3163	201479256
0.6	1	0.0027	0.6075	0.018435969	0.820135462	6	0.110040259	0.023780538	0.198506641	2997	201479032
0.6	1	0.0198	0.6048	0.095902669	0.801699493	5	0.849228646	0.222076971	0.190237002	2996	201479032
0.6	1	0.2979	0.2979	0.467817404	0.467817404	0	0.135715141	0.541941766	0.948525939	3352	201479567
0.5	1	0.0063	0.3042	0.052956679	0.520774082	1	0.701292453	0.889793761	0.559867201	3355	201479567
0.5	1	0.0189	0.4149	0.13269467	0.347198864	3	0.327031567	0.891345799	0.296347584	3001	201479032
1	1	0.2529	28.9422	0.259490388	31.79242492	21	0.508479735	0.699976033	0.045986855	2451	201478450
0.7	1	0.117	0.117	0.545451838	0.545451838	0	0.228358915	0.737204909	0.490134207	1758	201477686
0.7	1	1.5939	1.5939	0.924253882	0.924253882	0	0.504742399	0.916526817	0.626794447	2421	201478412
0.5	1	0.0387	0.0387	0.061874304	0.061874304	0	0.233048202	0.625792659	0.855290617	1635	201477506
0.3	1	0.8802	0.8802	1.387765069	1.387765069	0	0.172757354	0.739180971	0.930039639	1669	201477568
0.7	1	1.1142	1.1142	1.903580248	1.903580248	0	0.783246943	0.113925907	0.057193594	2320	201478296
1	1	6.0858	680.4783	5.602994398	712.8836908	387	0.41255935	0.513300354	0.417148744	2481	201478483
0.5	1	2.8071	3.9213	2.485830355	4.389410604	1	0.453400658	0.40522026	0.884495736	2321	201478411
1	1	5.3361	30.6333	6.343921063	36.29325848	28	0.97590849	0.587618834	0.170323354	2154	201478297
1	1	0.0018	35.3916	0.061047882	42.03178569	33	0.983693437	0.553370755	0.756200908	2418	201478411
1	1	0.0252	35.3898	0.179124438	41.97073781	32	0.872229557	0.767493462	0.93410863	2417	201478411
1	1	0.81	35.3646	1.108944286	41.79161337	31	0.531008331	0.638282661	0.751649933	2416	201478411
0.8	1	1.0647	1.8945	1.79361278	2.888283063	2	0.284149262	0.876979293	0.694247537	2152	201478121
0.4	1	1.656	2.4129	2.052311696	2.832617052	1	0.039688435	0.949729551	0.48727694	2105	201478070
0.4	1	1.1565	1.1565	0.09846052	0.09846052	0	0.97641921	0.480357748	0.501573752	2043	201477974
0.3	1	0.3303	2.7432	0.345825973	3.178443025	2	0.192127566	0.445262851	0.871502982	2104	201478070
0.7	1	0.0009	1.7172	0.037427387	2.012826149	1	0.591001384	0.442010761	0.545101076	2443	201478442
1	1	6.8985	76.833	6.103183832	93.60006386	57	0.736158637	0.061128198	0.522059967	2667	201478714
0.4	1	1.7163	1.7163	1.975398762	1.975398762	0	0.664511743	0.24308495	0.729691558	2442	201478442
0.5	1	2.8989	4.1175	1.987863177	2.924443058	1	0.870570323	0.332762123	0.401597748	2011	201477935
0.4	1	3.9861	3.9861	4.99633576	4.99633576	0	0.405587513	0.677009702	0.769008764	2665	201478715
1	1	1.0494	2.2059	1.806414663	1.904875183	1	0.547691315	0.754443435	0.81497134	2044	201477974
1	1	5.9022	804.3084	5.586813597	861.1115158	483	0.356014696	0.724018038	0.948897811	2634	201478600
0.5	1	0.2727	0.2727	0.068986368	0.068986368	0	0.639564147	0.998588388	0.596456835	1703	201477622
0.3	1	0.7173	0.7173	1.016280808	1.016280808	0	0.003257812	0.996424734	0.17260867	1900	201477789
1	1	0.0045	12.7944	0.044958357	16.95615041	15	0.82699366	0.095449718	0.936263943	1983	201477936
0.5	1	0.3987	0.3987	1.303932769	1.303932769	0	0.813818769	0.244938666	0.138794276	1979	201477884
0.7	1	0.1827	11.0061	0.872573766	16.06250371	13	0.803871458	0.591393235	0.688531194	1976	201477884
0.6	1	0.7623	1.4796	1.005894486	2.022175294	2	0.816390155	0.746154805	0.244229011	1897	201477789
0.3	1	2.9223	3.4128	2.552310366	2.930093098	1	0.091696151	0.483461559	0.178412362	1705	201477623
0.8	1	0.6399	4.3254	1.536475623	4.535555089	3	0.50755888	0.243407783	0.658748751	1873	201477779
0.4	1	0.4023	0.4023	0.649867133	0.649867133	0	0.209611776	0.641188092	0.498863181	2497	201478510
1	1	1.5759	805.8843	1.60338555	862.7149014	484	0.942610225	0.757935089	0.294331971	2635	201478600
0.4	1	0.6156	0.6156	0.130741357	0.130741357	0	0.594119007	0.976638752	0.742676896	2404	201478386
0.5	1	0.5373	0.5373	0.726294869	0.726294869	0	0.70053192	0.003094404	0.715813866	2640	201478607
1	1	0.009	70.7274	0.039642047	90.93727363	84	0.650629074	0.627990317	0.791050214	2625	201478701
0.4	1	0.8199	0.8199	1.079184535	1.079184535	0	0.12294542	0.662835285	0.843721181	2215	201478188
1	1	0.8604	71.5878	0.793347057	91.73062069	85	0.498643446	0.473689404	0.298665093	2631	201478701
1	1	0.0009	71.5887	0.01481309	91.74543378	86	0.291227341	0.118310818	0.048640871	2629	201478701
0.5	1	1.485	1.485	2.644933011	2.644933011	0	0.548561925	0.932904178	0.69093235	1870	201477780
0.6	1	0.0126	1.4976	0.04386767	2.688800681	1	0.740534785	0.447700995	0.294316884	1872	201477780
0.5	1	0.6012	2.0988	0.653256438	3.342057119	2	0.34758665	0.820147633	0.034249049	1871	201477780
0.9	1	5.6628	6.6807	6.840881348	7.621489838	2	0.62567967	0.171784712	0.442791675	2498	201478606
0.4	1	2.5848	2.5848	1.818001014	1.818001014	0	0.896017085	0.36097937	0.636135846	1627	201477487
0.4	1	0.9648	1.7847	1.214888485	2.294073021	1	0.47404988	0.271899404	0.442351438	2217	201478188
0.6	1	0.8991	0.8991	0.685862991	0.685862991	0	0.55066437	0.867681928	0.2499716	2057	201477999
0.6	1	0.1782	2.763	0.920948789	2.738949803	1	0.125369332	0.180077958	0.319447136	1628	201477487
0.6	1	1.2483	1.2483	0.648176791	0.648176791	0	0.865769819	0.133349844	0.244502048	1637	201477512
1	1	1.0044	2.7891	0.693148275	2.987221295	2	0.945057726	0.966757394	0.888465762	2216	201478367
0.8	1	0.918	7.5987	1.475084285	9.096574123	3	0.975656193	0.095075917	0.167324587	2499	201478606
1	1	2.4975	879.9705	2.795755835	957.256091	572	0.902920511	0.833879936	0.546691717	2632	201478605
1	1	2.8395	6.5385	2.330513226	6.152685817	4	0.167143671	0.677098873	0.458268329	2379	201478367
0.7	1	0.0603	0.0738	0.481203149	0.529210706	1	0.382650012	0.036559324	0.727640637	2721	201478655
0.6	1	1.2429	1.2429	1.659401121	1.659401121	0	0.890506673	0.782916558	0.769683012	2773	201478732
1	1	0.0027	10.7037	0.018992106	11.50858115	10	0.661018793	0.069644233	0.558516013	2645	201478655
1	1	1.6497	10.701	2.793093289	11.48958905	9	0.494122279	0.953473377	0.337470204	2644	201478655
0.7	1	0.4356	0.4356	0.688988804	0.688988804	0	0.878121815	0.593822735	0.092866329	2447	201478449
0.8	1	0.4716	7.0101	0.509855745	6.662541562	5	0.30559064	0.678065739	0.905543696	2382	201478367
1	1	3.7764	4.3695	4.773450029	5.732465435	2	0.455264653	0.299153031	0.064798843	2641	201478607
0.9	1	0.549	0.9846	1.066739903	1.755728707	1	0.936329423	0.377733414	0.663909367	2448	201478449
1	1	0.5328	7.5429	0.870088103	7.532629665	6	0.498664029	0.282205201	0.343050132	2380	201478367
1	1	0.9909	28.6893	1.388499537	31.53293453	20	0.84526525	0.416578045	0.136072796	2450	201478450
0.3	1	0.6228	0.6228	0.548972723	0.548972723	0	0.817839859	0.948831161	0.750668777	2005	201477918
-1	1	6.5538	7.4529	8.629890831	9.315753823	1	0.414088864	0.240413323	0.75960694	2218	201478191
1	1	1.4112	20.1555	1.702184188	22.61180533	12	0.681336509	0.039858415	0.189582224	2383	201478368
-1	1	1.0998	11.2914	1.778028926	11.59386732	9	0.852149076	0.888578568	0.86910469	2162	201478192
0.7	1	0.5877	0.5877	0.748730912	0.748730912	0	0.216059977	0.248224717	0.238225527	1707	201477624
0.4	1	0.9801	0.9801	0.853696615	0.853696615	0	0.291839327	0.116594223	0.530860441	2161	201478133
0.4	1	0.8811	1.5039	1.078569537	1.62754226	1	0.627371347	0.484097899	0.191282694	2006	201477918
0.4	1	1.089	1.089	1.6486026	1.6486026	0	0.702314326	0.698471307	0.354134443	2095	201478048
1	1	0.0702	8.1225	0.056014023	7.313539178	6	0.646821503	0.818742809	0.91438232	2075	201478049
0.9	1	0.0072	2.0799	0.013422953	2.115818501	1	0.967727023	0.73837435	0.040715561	2660	201478737
1	1	6.1497	17.5131	7.504771597	19.25912479	9	0.036257001	0.8106886	0.504321529	1697	201477712
0.7	1	2.0727	2.0727	2.102395547	2.102395547	0	0.927353301	0.633001358	0.202180921	2659	201478737
0.8	1	2.268	2.268	1.197013154	1.197013154	0	0.33258989	0.390978645	0.121061446	2002	201477919
0.9	1	2.1717	2.7594	2.392294909	3.141025822	1	0.913662663	0.420849614	0.570236851	1708	201477624
0.5	1	2.4147	2.4147	1.629723378	1.629723378	0	0.596864064	0.266766494	0.74348504	1665	201477566
1	1	0.1386	2.5533	0.475958075	2.105681453	1	0.592307814	0.636707042	0.773447465	1667	201477566
1	1	2.8782	2.8782	1.058435392	1.058435392	0	0.739766535	0.495296553	0.570057627	2510	201478517
0.7	1	0.7857	0.9135	0.691634923	1.170146286	1	0.716215927	0.044483379	0.693206083	2072	201478028
